inventory_id,warehouse_id,warehouse_city,warehouse_state,product_id,available_stock,reserved_stock,safety_stock,reorder_level,inventory_status,last_updated
INV008646,WH006,Salvador,BA,2ceff1056fe5bd4ee443433402962fa4,339,15,20,75,IN_STOCK,2018-10-03 04:00:00
INV008647,WH004,Curitiba,PR,f053dea99f0b1bda091c0441b4104cbe,4,4,20,20,LOW_STOCK,2018-10-20 12:00:00
INV008648,WH002,Rio de Janeiro,RJ,d93d759b483dd2545be204be0fcdfb82,30,1,10,30,LOW_STOCK,2018-12-06 22:00:00
INV008649,WH006,Salvador,BA,de3f078dec217fe7b864a4bb912fef7b,31,18,30,50,LOW_STOCK,2018-10-05 11:00:00
INV008650,WH003,Belo Horizonte,MG,c82f1b01c42306423e552a3df6875291,71,26,30,20,IN_STOCK,2018-12-05 05:00:00
INV008651,WH004,Curitiba,PR,9e10ae46a3021a02f1692448ef9fa1db,415,2,20,30,IN_STOCK,2018-12-05 17:00:00
INV008652,WH001,Sao Paulo,SP,6fc29f9edcdf5b8a70c15131501620e7,469,16,25,50,IN_STOCK,2018-10-10 16:00:00
INV008653,WH006,Salvador,BA,04f92f94955d380b722ed941f2e6e51c,6,6,20,50,LOW_STOCK,2018-10-14 06:00:00
INV008654,WH001,Sao Paulo,SP,f683f3a5d367251ac1a86404f15615b5,166,35,30,75,IN_STOCK,2018-11-29 13:00:00
INV008655,WH006,Salvador,BA,0f8016710ce920034150241f0b8b5def,442,16,30,30,IN_STOCK,2018-11-17 14:00:00
INV008656,WH006,Salvador,BA,a52eee5077b52ed1702997bbb36ca4de,285,12,30,75,IN_STOCK,2018-11-05 15:00:00
INV008657,WH002,Rio de Janeiro,RJ,e1963d980dceccd99cce847556e111ae,22,3,25,40,LOW_STOCK,2018-12-28 14:00:00
INV008658,WH002,Rio de Janeiro,RJ,350d1a07ddb929118c6855106d206035,359,7,15,50,IN_STOCK,2018-12-23 19:00:00
INV008659,WH005,Porto Alegre,RS,66077cc774ac8ba7c7fcb45fd8e03474,90,12,15,20,IN_STOCK,2018-12-05 03:00:00
INV008660,WH006,Salvador,BA,d70f38e7f79c630f8ea00c993897042c,194,17,20,20,IN_STOCK,2018-10-21 07:00:00
INV008661,WH004,Curitiba,PR,25d035762df754b895cf8e847168409a,311,1,25,75,IN_STOCK,2018-10-14 08:00:00
INV008662,WH006,Salvador,BA,ab616e3e77440ec426347964a3489108,353,5,25,75,IN_STOCK,2018-11-04 06:00:00
INV008663,WH002,Rio de Janeiro,RJ,1612209b0b37fbe80e1e8e1b7d19ca1d,465,25,10,75,IN_STOCK,2018-12-04 14:00:00
INV008664,WH004,Curitiba,PR,1900bad8eae4042922f8487abb59e3c5,178,18,30,40,IN_STOCK,2018-10-02 09:00:00
INV008665,WH002,Rio de Janeiro,RJ,3cf811adb8b18fdc2811eb4880edead3,425,36,30,20,IN_STOCK,2018-12-29 16:00:00
INV008666,WH005,Porto Alegre,RS,251ef1633e102f2a29ed2fc7eb5ca683,418,4,10,50,IN_STOCK,2018-11-21 22:00:00
INV008667,WH004,Curitiba,PR,3904e66405ea8ec8d104534682a38c6d,44,36,25,50,LOW_STOCK,2018-12-14 18:00:00
INV008668,WH006,Salvador,BA,6e70e2f56d6f07cde6377a05d1679f79,424,24,15,75,IN_STOCK,2018-10-05 22:00:00
INV008669,WH004,Curitiba,PR,3feecc22550e650b574f64a3e58b0f6b,101,31,30,75,IN_STOCK,2018-12-08 19:00:00
INV008670,WH006,Salvador,BA,4bd3f968f30558ee2b17168cd3930fff,280,32,30,20,IN_STOCK,2018-12-29 07:00:00
INV008671,WH005,Porto Alegre,RS,d787de6a880320609e500adbb90fb9c7,80,25,15,20,IN_STOCK,2018-11-05 00:00:00
INV008672,WH005,Porto Alegre,RS,badc1560b96f07ebed649206bfa27e8d,337,9,20,20,IN_STOCK,2018-12-30 12:00:00
INV008673,WH003,Belo Horizonte,MG,64367bed3ed96fd9381676fbe33b6443,201,20,20,50,IN_STOCK,2018-10-25 23:00:00
INV008674,WH006,Salvador,BA,afd34b33969fc993e14ae949c140d527,30,0,20,30,LOW_STOCK,2018-12-23 12:00:00
INV008675,WH004,Curitiba,PR,4def1f32b0559201dd2a302999c95eae,418,32,20,75,IN_STOCK,2018-10-02 11:00:00
INV008676,WH005,Porto Alegre,RS,4ba237d0c64f22e4d22ec19af9cfd1f4,201,0,15,50,IN_STOCK,2018-12-08 18:00:00
INV008677,WH006,Salvador,BA,cb4ce8694660e0c90e4250ebfb0609d2,453,28,15,40,IN_STOCK,2018-10-13 09:00:00
INV008678,WH002,Rio de Janeiro,RJ,0ff59b72d617a0138284cdc464928127,13,10,30,40,LOW_STOCK,2018-10-16 07:00:00
INV008679,WH006,Salvador,BA,e247f48915b89b25f03d91a433495640,372,38,20,30,IN_STOCK,2018-12-10 09:00:00
INV008680,WH001,Sao Paulo,SP,9ddefe6012ab29194435ee63df2779a1,286,26,30,75,IN_STOCK,2018-10-29 16:00:00
INV008681,WH006,Salvador,BA,ae27a5524edb2c8dc4656c670f458fb7,21,10,25,30,LOW_STOCK,2018-10-14 05:00:00
INV008682,WH002,Rio de Janeiro,RJ,432457ab5792cbe9a9f272990af92554,78,36,20,30,IN_STOCK,2018-12-21 01:00:00
INV008683,WH003,Belo Horizonte,MG,72673e0bc839ed1b1ccaf1fcbc9dc3b7,129,17,15,30,IN_STOCK,2018-10-05 07:00:00
INV008684,WH002,Rio de Janeiro,RJ,f068148c48720c66b21825e2c558d493,146,29,15,20,IN_STOCK,2018-10-03 01:00:00
INV008685,WH004,Curitiba,PR,fec565c4e3ad965c73fb1a21bb809257,340,17,25,20,IN_STOCK,2018-10-19 18:00:00
INV008686,WH002,Rio de Janeiro,RJ,38907b29879ddc50f67e714102146e61,212,2,20,40,IN_STOCK,2018-12-15 06:00:00
INV008687,WH002,Rio de Janeiro,RJ,fba6f88e10230dd0ba718aec962064ae,44,8,30,20,IN_STOCK,2018-11-08 08:00:00
INV008688,WH006,Salvador,BA,4d7ccacbf7d2dd3e566cf5f149fb92e8,142,2,15,75,IN_STOCK,2018-10-13 00:00:00
INV008689,WH005,Porto Alegre,RS,9bf9c88e31e33139f919bb013cb3fb7f,83,7,20,50,IN_STOCK,2018-11-22 08:00:00
INV008690,WH001,Sao Paulo,SP,83fb75d581e85667440635bdd314c645,18,11,10,50,LOW_STOCK,2018-10-16 16:00:00
INV008691,WH002,Rio de Janeiro,RJ,355e78eaf102f03855b48498d1b7e996,102,10,15,40,IN_STOCK,2018-12-13 11:00:00
INV008692,WH001,Sao Paulo,SP,854dea7019a248cec54711ded4744e30,160,12,15,30,IN_STOCK,2018-10-21 23:00:00
INV008693,WH001,Sao Paulo,SP,6822a8b4d3a03eb8cc23f296bda7525f,406,34,15,75,IN_STOCK,2018-12-04 03:00:00
INV008694,WH003,Belo Horizonte,MG,aa5a3fa92cb1221a38267376d25cfd8a,0,0,25,0,DISCONTINUED,2018-10-05 05:00:00
INV008695,WH002,Rio de Janeiro,RJ,a72c3f9fbd717831d5ec534cc276f126,445,5,30,40,IN_STOCK,2018-10-12 01:00:00
INV008696,WH006,Salvador,BA,6cd0d08f09a8b32450fd32de16265a74,377,14,20,75,IN_STOCK,2018-10-12 00:00:00
INV008697,WH003,Belo Horizonte,MG,5ffeff2ac45b628674ce03e75ce4d6e3,408,11,20,75,IN_STOCK,2018-12-24 17:00:00
INV008698,WH001,Sao Paulo,SP,bab7ff9abbcc13690a62d015f2ca8e44,360,7,20,30,IN_STOCK,2018-12-19 20:00:00
INV008699,WH003,Belo Horizonte,MG,e791baa02d6adf9cbfc62e9b78fe91b9,344,29,30,20,IN_STOCK,2018-12-08 02:00:00
INV008700,WH004,Curitiba,PR,8a3254bee785a526d548a81a9bc3c9be,365,38,10,20,IN_STOCK,2018-10-14 03:00:00
INV008701,WH003,Belo Horizonte,MG,da4c44449f78250fa54a9a21f337ac05,409,27,10,30,IN_STOCK,2018-10-07 02:00:00
INV008702,WH006,Salvador,BA,2b374e497b3474d748a54c5883d37ee2,498,35,20,20,IN_STOCK,2018-10-04 13:00:00
INV008703,WH003,Belo Horizonte,MG,e2961afb6ec0f6dc9220d37ff20aaa82,129,40,10,50,IN_STOCK,2018-12-10 06:00:00
INV008704,WH006,Salvador,BA,35f2f253dd0f52362515bb0394741a84,152,23,25,50,IN_STOCK,2018-12-28 21:00:00
INV008705,WH005,Porto Alegre,RS,8eb8da639b6e68ec3b2f3e02d5d6a4b4,0,0,30,0,DISCONTINUED,2018-11-17 20:00:00
INV008706,WH006,Salvador,BA,1b335291af6aa51e69afcce777570b9d,405,24,20,20,IN_STOCK,2018-12-28 23:00:00
INV008707,WH004,Curitiba,PR,8e0f2a25d10756a2202d5d7623e03449,475,28,25,20,IN_STOCK,2018-10-10 04:00:00
INV008708,WH004,Curitiba,PR,886208eeba914fad42127271385d66f0,40,1,20,75,LOW_STOCK,2018-10-03 11:00:00
INV008709,WH005,Porto Alegre,RS,3263644ec99e2ccf8b31612ba4f28b5c,453,15,15,40,IN_STOCK,2018-10-22 09:00:00
INV008710,WH006,Salvador,BA,0896208dd8490b3dbb75344a92ab4106,259,1,15,20,IN_STOCK,2018-11-24 17:00:00
INV008711,WH005,Porto Alegre,RS,cee7741dd613113d6b633ba89444d34e,303,36,10,75,IN_STOCK,2018-10-08 22:00:00
INV008712,WH006,Salvador,BA,43f88c8353708451babf9bcdd1fda92a,0,0,15,30,OUT_OF_STOCK,2018-11-14 09:00:00
INV008713,WH001,Sao Paulo,SP,da5220901a7753c4ebfd78f339e051c9,241,27,10,30,IN_STOCK,2018-12-06 21:00:00
INV008714,WH003,Belo Horizonte,MG,63e0fba310acec294c78c0ad6e3d0e4a,76,27,20,20,IN_STOCK,2018-10-17 05:00:00
INV008715,WH003,Belo Horizonte,MG,c31aeb5af287a26d96b971c4cca17ece,310,39,10,40,IN_STOCK,2018-11-22 00:00:00
INV008716,WH003,Belo Horizonte,MG,297e9e138160099ba59f8f933de5558b,358,28,15,75,IN_STOCK,2018-11-06 15:00:00
INV008717,WH001,Sao Paulo,SP,8b92139f9270553dc3fefeac3ef69034,209,29,30,50,IN_STOCK,2018-12-01 04:00:00
INV008718,WH005,Porto Alegre,RS,44e74b30e6a7832b7aeb5555c04cb9b7,343,6,30,50,IN_STOCK,2018-11-01 07:00:00
INV008719,WH003,Belo Horizonte,MG,d663d4b73201ef3c8cda9b476e38c9f3,0,0,15,40,OUT_OF_STOCK,2018-11-08 06:00:00
INV008720,WH001,Sao Paulo,SP,a3430558283765c5dd94dd0381acc9c2,248,29,30,30,IN_STOCK,2018-12-23 06:00:00
INV008721,WH002,Rio de Janeiro,RJ,4e6b5c6e9884fdb15eccc9f5e83be842,500,32,10,30,IN_STOCK,2018-10-20 01:00:00
INV008722,WH006,Salvador,BA,a4bca9d23228eeaf4e0169cb1a45aa62,218,33,30,40,IN_STOCK,2018-10-25 08:00:00
INV008723,WH003,Belo Horizonte,MG,43fe236fd16fba129a5498ba4b1b47fe,493,27,20,75,IN_STOCK,2018-12-18 11:00:00
INV008724,WH001,Sao Paulo,SP,f40876e0ef3cd5f9132b1f16b04b1346,437,15,20,50,IN_STOCK,2018-11-14 01:00:00
INV008725,WH003,Belo Horizonte,MG,f10f55939660d23138e46c72acb7498b,0,0,20,0,DISCONTINUED,2018-12-25 20:00:00
INV008726,WH006,Salvador,BA,db123b35396aafabb2d5b476557abed5,454,1,15,75,IN_STOCK,2018-11-05 10:00:00
INV008727,WH003,Belo Horizonte,MG,a60613d36f37a7b27d3344f40f6a7945,124,33,15,75,IN_STOCK,2018-10-13 14:00:00
INV008728,WH006,Salvador,BA,0a407038cdb51df51fa8d01c54fa05f0,343,17,20,40,IN_STOCK,2018-10-24 16:00:00
INV008729,WH002,Rio de Janeiro,RJ,81e11b02560e506662f5d75a88b94fa5,251,29,30,75,IN_STOCK,2018-11-07 04:00:00
INV008730,WH004,Curitiba,PR,dbd8772797eb43bcb24b0f7fba3b8839,0,0,25,75,OUT_OF_STOCK,2018-10-01 08:00:00
INV008731,WH005,Porto Alegre,RS,9d76340f9824309c5737621474c28ab6,2,1,30,40,LOW_STOCK,2018-12-08 20:00:00
INV008732,WH006,Salvador,BA,c0c73d7ad5469efc6d40000a75eeee76,79,12,25,40,IN_STOCK,2018-10-22 16:00:00
INV008733,WH006,Salvador,BA,de41a36499155c8c19a9eff9e8f7d52f,11,2,30,20,LOW_STOCK,2018-10-22 03:00:00
INV008734,WH001,Sao Paulo,SP,8f4e5f5e6323576768b835363a3fb0f1,37,10,25,75,LOW_STOCK,2018-10-14 02:00:00
INV008735,WH004,Curitiba,PR,42c28e0e09e582dfd979242c53111e6e,0,0,25,0,DISCONTINUED,2018-11-17 12:00:00
INV008736,WH002,Rio de Janeiro,RJ,5e23fad8767d85b3bd6f91821ea5b1b5,15,1,10,50,LOW_STOCK,2018-11-07 21:00:00
INV008737,WH002,Rio de Janeiro,RJ,d5875a64de7c209c43f0028b728f7e4d,100,22,10,75,IN_STOCK,2018-11-07 00:00:00
INV008738,WH004,Curitiba,PR,ddaad3142473118e7c6c4848683026b9,473,25,20,40,IN_STOCK,2018-10-12 08:00:00
INV008739,WH004,Curitiba,PR,0442663b51251c398df7f53c29e29812,0,0,25,0,DISCONTINUED,2018-11-13 19:00:00
INV008740,WH002,Rio de Janeiro,RJ,98c2f7da94217786e372e7d85462c354,404,24,30,30,IN_STOCK,2018-11-17 15:00:00
INV008741,WH004,Curitiba,PR,fef6029430dcac1403570d19150408ea,361,7,25,20,IN_STOCK,2018-11-24 11:00:00
INV008742,WH004,Curitiba,PR,e5fe79a5ccd19d20b3b095bf73cf9b5d,282,19,25,40,IN_STOCK,2018-10-28 07:00:00
INV008743,WH004,Curitiba,PR,7128387d10541a345331eb7bfb9afbcc,280,28,10,75,IN_STOCK,2018-10-08 13:00:00
INV008744,WH005,Porto Alegre,RS,fcdebbb6946ae0ff528fe189ad53de46,37,14,25,50,LOW_STOCK,2018-10-24 08:00:00
INV008745,WH005,Porto Alegre,RS,afc74793355c715ee40757a15b1cf31d,151,18,20,30,IN_STOCK,2018-12-16 05:00:00
INV008746,WH005,Porto Alegre,RS,b6b4e4b461579340605841c0af800dc4,12,2,25,20,LOW_STOCK,2018-10-27 15:00:00
INV008747,WH005,Porto Alegre,RS,b5b5a82ce5f1987b7e670f37629be51b,284,4,20,50,IN_STOCK,2018-10-28 07:00:00
INV008748,WH006,Salvador,BA,dad114e8bc5146e75d68b6f69867e356,84,30,10,20,IN_STOCK,2018-11-24 15:00:00
INV008749,WH004,Curitiba,PR,76fab799e52e98680a1aae62daef914f,213,18,15,20,IN_STOCK,2018-11-12 01:00:00
INV008750,WH002,Rio de Janeiro,RJ,f23cdc558b71542ad82b3b7722248ac6,433,27,10,75,IN_STOCK,2018-12-24 21:00:00
INV008751,WH003,Belo Horizonte,MG,2661ef1d31888c2ecf2c878d1c85545f,0,0,30,75,OUT_OF_STOCK,2018-12-21 01:00:00
INV008752,WH006,Salvador,BA,e662b8867ed957f588462afefab88936,286,24,20,20,IN_STOCK,2018-12-03 12:00:00
INV008753,WH001,Sao Paulo,SP,a57ab86297770909f4b2ab98b15bad66,0,0,25,40,OUT_OF_STOCK,2018-11-09 13:00:00
INV008754,WH001,Sao Paulo,SP,b0c91d66c28e96ee21e0616a5ad1ac35,158,18,15,50,IN_STOCK,2018-11-25 12:00:00
INV008755,WH002,Rio de Janeiro,RJ,cf30110b1e85017c00752838fec35442,493,40,30,20,IN_STOCK,2018-11-28 07:00:00
INV008756,WH004,Curitiba,PR,e9e0f397f1ed036b4318417a84b0e407,267,29,25,40,IN_STOCK,2018-12-17 01:00:00
INV008757,WH004,Curitiba,PR,72fd27ef586cb111f4a1364a61734a6c,16,15,15,20,LOW_STOCK,2018-10-21 21:00:00
INV008758,WH002,Rio de Janeiro,RJ,8e48c45980a3fee42f12f7986a4b68d5,266,16,10,50,IN_STOCK,2018-11-25 13:00:00
INV008759,WH003,Belo Horizonte,MG,d2b42ba1cc7c04d6f6e4ea54392b95fa,376,26,10,50,IN_STOCK,2018-10-21 05:00:00
INV008760,WH004,Curitiba,PR,24ad6518fbcba9b028f168019c6c2d67,453,16,15,30,IN_STOCK,2018-12-14 22:00:00
INV008761,WH003,Belo Horizonte,MG,8f6830779a08a96560ec9f10e13d8fc8,29,8,15,40,LOW_STOCK,2018-12-16 02:00:00
INV008762,WH004,Curitiba,PR,99d78b96be1452047a05d7e66bad134d,447,27,15,75,IN_STOCK,2018-12-07 20:00:00
INV008763,WH001,Sao Paulo,SP,489b5af4a311587c81ed419dced92dba,254,32,25,75,IN_STOCK,2018-12-11 07:00:00
INV008764,WH002,Rio de Janeiro,RJ,98e91d0f32954dcd8505875bb2b42cdb,276,14,10,20,IN_STOCK,2018-10-15 11:00:00
INV008765,WH004,Curitiba,PR,56a332a91c4fb30091bc24e82ecbea29,59,12,20,50,IN_STOCK,2018-12-22 21:00:00
INV008766,WH001,Sao Paulo,SP,2a0cbfbf0006e0d28dee8a5f20e1ebf2,89,34,30,40,IN_STOCK,2018-12-26 12:00:00
INV008767,WH001,Sao Paulo,SP,a3e5f9cbee551f620eb3c85fed57c5f8,408,19,15,50,IN_STOCK,2018-12-10 19:00:00
INV008768,WH003,Belo Horizonte,MG,48fed1b321d23ca8ba0752b138e7fbe5,124,2,10,75,IN_STOCK,2018-10-02 17:00:00
INV008769,WH005,Porto Alegre,RS,bacf2de8920bbcaf6f005a30d81391d2,315,13,25,40,IN_STOCK,2018-12-23 00:00:00
INV008770,WH003,Belo Horizonte,MG,87ac7e3e844a79b97f7b98cecfbc69db,439,6,20,40,IN_STOCK,2018-10-10 12:00:00
INV008771,WH004,Curitiba,PR,8c881951778b843dd2567fe997812ded,128,25,10,20,IN_STOCK,2018-11-06 16:00:00
INV008772,WH003,Belo Horizonte,MG,d428453f5428574ccf030518d30d13cd,100,18,10,50,IN_STOCK,2018-10-03 16:00:00
INV008773,WH005,Porto Alegre,RS,c385f0d5cce61cecdc14eb82cddf1a3f,31,31,20,40,LOW_STOCK,2018-12-30 08:00:00
INV008774,WH006,Salvador,BA,086eff5dac22ac2fe1fed28bba4fa646,10,3,30,30,LOW_STOCK,2018-10-09 06:00:00
INV008775,WH005,Porto Alegre,RS,2b6e9bb796af726ac7d07348a11852ad,269,14,30,30,IN_STOCK,2018-11-06 08:00:00
INV008776,WH006,Salvador,BA,5dce4ec7e7079a63b3086781d26c2cd8,463,1,30,75,IN_STOCK,2018-11-26 06:00:00
INV008777,WH006,Salvador,BA,45c4df3befb383b0102121f980c20f82,327,20,30,20,IN_STOCK,2018-10-10 08:00:00
INV008778,WH006,Salvador,BA,dc6137fdd9c6f341c65966c89c746bd4,382,10,30,50,IN_STOCK,2018-11-17 23:00:00
INV008779,WH006,Salvador,BA,aeaba104830f91586dae1bff90f54a8a,257,3,15,30,IN_STOCK,2018-10-18 16:00:00
INV008780,WH001,Sao Paulo,SP,db8ed3d08891d16a2438a67ab3acb740,371,27,30,50,IN_STOCK,2018-10-12 14:00:00
INV008781,WH002,Rio de Janeiro,RJ,47259ce36f2aa500b4e7528100998ed4,481,22,30,30,IN_STOCK,2018-12-20 07:00:00
INV008782,WH004,Curitiba,PR,cc01f8e6114f2ff5a829ccc55d62f132,274,40,10,40,IN_STOCK,2018-10-15 10:00:00
INV008783,WH006,Salvador,BA,e0bfab1a66b1f0fb4b1cbf7273121a6a,173,7,15,30,IN_STOCK,2018-11-24 04:00:00
INV008784,WH005,Porto Alegre,RS,e343a7fbf868e28cb3f80ef0f6d9300c,252,7,15,40,IN_STOCK,2018-11-03 06:00:00
INV008785,WH002,Rio de Janeiro,RJ,cd01322dc5017823eaa0744292c193cf,100,1,15,50,IN_STOCK,2018-11-11 15:00:00
INV008786,WH003,Belo Horizonte,MG,11f683ded5ddeecdad0b81b3124c3395,137,27,30,20,IN_STOCK,
INV008787,WH005,Porto Alegre,RS,675f7d81de5e3dce0491b9b0ce921748,310,32,15,75,IN_STOCK,2018-10-19 08:00:00
INV008788,WH003,Belo Horizonte,MG,99cf040981f9215bd37759463a211f34,495,7,15,40,IN_STOCK,2018-10-07 15:00:00
INV008789,WH004,Curitiba,PR,01bc2a3c12d6e588aecb54ffad194c13,269,0,10,20,IN_STOCK,2018-12-26 18:00:00
INV008790,WH004,Curitiba,PR,24860e2899527a4e30b81c693206e916,303,19,25,75,IN_STOCK,2018-12-22 10:00:00
INV008791,WH005,Porto Alegre,RS,1d1021f2e10ec199e91f5a80355fdaf5,231,4,25,40,IN_STOCK,2018-12-26 03:00:00
INV008792,WH003,Belo Horizonte,MG,bdfe450775bde583b7abb5698f1bd6e2,14,6,15,50,LOW_STOCK,2018-12-26 02:00:00
INV008793,WH001,Sao Paulo,SP,f88585b513695493f26dbffb34c01e75,457,10,15,20,IN_STOCK,2018-10-24 06:00:00
INV008794,WH001,Sao Paulo,SP,962f5772bee158b6fa65e4112823c598,309,27,15,50,IN_STOCK,2018-11-26 07:00:00
INV008795,WH001,Sao Paulo,SP,7cdffa73c5aa5471607b4ac982baa201,359,12,10,50,IN_STOCK,2018-10-27 23:00:00
INV008796,WH006,Salvador,BA,991f1f8e716895c2875d3e98dc961d42,57,9,25,30,IN_STOCK,2018-12-18 10:00:00
INV008797,WH006,Salvador,BA,ab41c983278bb09dcaaa91943d3250d7,165,18,15,20,IN_STOCK,2018-12-10 10:00:00
INV008798,WH001,Sao Paulo,SP,f0d1b9adbb40033054296d0ce2581aea,324,14,30,50,IN_STOCK,2018-10-10 02:00:00
INV008799,WH003,Belo Horizonte,MG,c50db74048e3d2e0d3d6dc83e1f92d02,308,22,30,50,IN_STOCK,2018-10-30 06:00:00
INV008800,WH006,Salvador,BA,b6bdb28b376292b83135644ff8d4d6a2,242,30,25,40,IN_STOCK,2018-11-21 16:00:00
INV008801,WH002,Rio de Janeiro,RJ,552dadda0dee43a4a55b7a05992a174a,38,13,25,20,IN_STOCK,2018-10-31 16:00:00
INV008802,WH004,Curitiba,PR,6badcb10ad09ebf25ab2e97fc1b95b1b,478,17,25,40,IN_STOCK,2018-12-24 10:00:00
INV008803,WH001,Sao Paulo,SP,aa428a8e4d587520f90d37a08030a812,225,1,25,30,IN_STOCK,2018-11-13 11:00:00
INV008804,WH003,Belo Horizonte,MG,fb64cad4aa627ef255b3461e5428c2a6,223,34,30,30,IN_STOCK,2018-12-20 08:00:00
INV008805,WH002,Rio de Janeiro,RJ,57d52385ff40989aa342e516168e080c,216,34,15,75,IN_STOCK,2018-11-06 21:00:00
INV008806,WH004,Curitiba,PR,628cfb8a45c95a7b796ea06b006e9384,34,32,30,75,LOW_STOCK,2018-10-16 16:00:00
INV008807,WH004,Curitiba,PR,b5a1f8c43ea139a65cbf5c25b1a31f1d,4,2,25,75,LOW_STOCK,2018-10-29 18:00:00
INV008808,WH002,Rio de Janeiro,RJ,13797c377f05e2e9698a6a46c9098639,362,24,20,75,IN_STOCK,2018-11-24 00:00:00
INV008809,WH001,Sao Paulo,SP,f4be3cfe721d891dab8f4025132fe7c5,12,0,25,40,LOW_STOCK,2018-10-31 19:00:00
INV008810,WH004,Curitiba,PR,eda141a3df363e0374e85007d1b4bc85,194,40,30,40,IN_STOCK,2018-11-08 20:00:00
INV008811,WH002,Rio de Janeiro,RJ,1fdac0720456c9b74b0a93aeb821d5a2,435,0,30,30,IN_STOCK,2018-11-16 06:00:00
INV008812,WH004,Curitiba,PR,43dab0384fdbf917781e1b91109bf3df,459,24,10,50,IN_STOCK,2018-10-06 08:00:00
INV008813,WH004,Curitiba,PR,aab50546866a132323f491c86062d0f0,111,40,20,75,IN_STOCK,2018-12-29 09:00:00
INV008814,WH003,Belo Horizonte,MG,ba461a0fdc83975aeb97c66b1dea2802,334,23,15,30,IN_STOCK,2018-11-03 18:00:00
INV008815,WH001,Sao Paulo,SP,65a4190fb90003ec977a0b0db2a8db70,310,16,25,20,IN_STOCK,2018-10-23 03:00:00
INV008816,WH006,Salvador,BA,475af23239b1120761482ea242b1a271,85,22,10,30,IN_STOCK,2018-12-01 12:00:00
INV008817,WH005,Porto Alegre,RS,153d581044c5b30836c5a7d56687a735,453,24,20,75,IN_STOCK,2018-11-05 02:00:00
INV008818,WH004,Curitiba,PR,1583253d78b23f7808214770298e0118,87,6,20,50,IN_STOCK,2018-12-10 21:00:00
INV008819,WH004,Curitiba,PR,a87567bdce60de6f901e3d7c6d8df820,40,25,20,20,IN_STOCK,2018-10-17 13:00:00
INV008820,WH002,Rio de Janeiro,RJ,bed164d9d628cf0593003389c535c6e0,14,2,10,50,LOW_STOCK,2018-11-13 23:00:00
INV008821,WH006,Salvador,BA,c0047dd512738c1a067099c37b78f627,332,21,25,50,IN_STOCK,2018-11-12 15:00:00
INV008822,WH005,Porto Alegre,RS,94252831daf1ef36429398257ea0450c,290,27,15,50,IN_STOCK,2018-10-04 07:00:00
INV008823,WH002,Rio de Janeiro,RJ,5fe986940fc67df6769cf784fb063395,6,2,20,20,LOW_STOCK,2018-10-11 11:00:00
INV008824,WH003,Belo Horizonte,MG,4cc3262bb30c9ee3cc8a805541a944e1,339,16,20,75,IN_STOCK,2018-10-13 17:00:00
INV008825,WH006,Salvador,BA,55d8539374199d777e55eb6d3306badc,384,32,25,75,IN_STOCK,2018-10-21 15:00:00
INV008826,WH006,Salvador,BA,54234b8d25e66201fe043b2fdcfa8e6e,439,37,30,30,IN_STOCK,2018-12-05 04:00:00
INV008827,WH002,Rio de Janeiro,RJ,cbdb31ccb8741d52e26bf2a42c1648d1,216,26,30,20,IN_STOCK,2018-10-22 06:00:00
INV008828,WH002,Rio de Janeiro,RJ,7e600046d3d96275f37f05d94b8c7821,90,28,20,75,IN_STOCK,2018-11-01 04:00:00
INV008829,WH004,Curitiba,PR,0f3c8906e5b08127d539956bc587074c,100,12,20,30,IN_STOCK,2018-12-02 10:00:00
INV008830,WH005,Porto Alegre,RS,b07499163c612b591ce1621452672e69,77,8,25,20,IN_STOCK,2018-11-19 23:00:00
INV008831,WH005,Porto Alegre,RS,ab9cf155f8280c3739b09fe341a185e8,5,2,30,50,LOW_STOCK,2018-11-04 21:00:00
INV008832,WH004,Curitiba,PR,cb92637d91f8267856d2143b6fc7bd9e,221,7,15,20,IN_STOCK,2018-12-18 06:00:00
INV008833,WH005,Porto Alegre,RS,71cb198fc9db8f9015998870441d9ef3,127,32,25,50,IN_STOCK,2018-10-15 02:00:00
INV008834,WH005,Porto Alegre,RS,380db7678ce8fd2e3c80de130bc32fbd,314,35,15,20,IN_STOCK,2018-11-05 22:00:00
INV008835,WH006,Salvador,BA,c7dd80b25977a47ab7ca338ec01aacda,257,32,10,30,IN_STOCK,2018-10-29 10:00:00
INV008836,WH006,Salvador,BA,938052cbcbf90d7db22c1ec6321b050d,462,29,30,75,IN_STOCK,2018-12-21 06:00:00
INV008837,WH003,Belo Horizonte,MG,1f4183ec3278c69b1237f900c701b762,460,20,30,20,IN_STOCK,2018-12-10 09:00:00
INV008838,WH002,Rio de Janeiro,RJ,b5466db4cecf95c3c1be0ba32538ce1a,40,40,20,40,LOW_STOCK,2018-12-18 05:00:00
INV008839,WH005,Porto Alegre,RS,2abf28861922ed5da75726c7f3eb58f4,397,27,20,50,IN_STOCK,2018-10-30 16:00:00
INV008840,WH004,Curitiba,PR,38969df72ffea063ee2905f51b08d428,119,21,20,75,IN_STOCK,2018-10-28 18:00:00
INV008841,WH002,Rio de Janeiro,RJ,f13db9a6ceefa4b25cc87b080769dca4,466,12,15,20,IN_STOCK,2018-10-25 05:00:00
INV008842,WH004,Curitiba,PR,44612c61c35b16f7b7e88dadcebf096f,291,38,10,20,IN_STOCK,2018-11-09 09:00:00
